default,fico,dti,accts_open_past_24mths,accts_open_past_12mths,bc_credit_util,inq_past_6mths,num_bankruptcies,num_delinq_past_24mths,num_mnths_rcnt_acct,num_mort_accts,total_num_accts,total_num_open_accts
1,682.0,19.66,8.0,2.0,75.9,1.0,0.0,0.0,8.0,3.0,23.0,12.0
0,707.0,24.03,2.0,1.0,94.4,0.0,0.0,0.0,11.0,4.0,14.0,10.0
0,682.0,10.91,3.0,1.0,20.9,1.0,1.0,0.0,8.0,2.0,24.0,8.0
0,682.0,17.1,4.0,2.0,86.0,0.0,0.0,1.0,9.0,5.0,28.0,12.0
1,702.0,32.42,12.0,5.0,57.2,0.0,0.0,0.0,1.0,1.0,35.0,16.0
0,697.0,35.51,3.0,1.0,97.3,0.0,0.0,0.0,11.0,3.0,27.0,14.0
0,767.0,36.96,2.0,0.0,53.7,0.0,0.0,0.0,19.0,0.0,39.0,21.0
0,677.0,13.26,1.0,1.0,92.3,1.0,0.0,4.0,5.0,4.0,23.0,11.0
0,672.0,34.27,6.0,2.0,83.1,0.0,1.0,0.0,6.0,1.0,19.0,11.0
1,677.0,20.89,6.0,2.0,78.0,0.0,0.0,0.0,2.0,0.0,45.0,13.0
1,692.0,14.44,6.0,4.0,95.5,0.0,0.0,0.0,5.0,0.0,21.0,17.0
0,732.0,24.3,8.0,1.0,93.6,0.0,0.0,0.0,1.0,2.0,37.0,17.0
0,697.0,27.39,6.0,2.0,95.9,0.0,0.0,0.0,2.0,1.0,27.0,14.0
1,707.0,15.52,4.0,2.0,63.2,1.0,0.0,0.0,4.0,0.0,38.0,16.0
0,702.0,14.57,0.0,0.0,94.3,1.0,0.0,0.0,28.0,0.0,21.0,9.0
1,712.0,10.96,4.0,3.0,63.7,3.0,0.0,0.0,3.0,0.0,9.0,5.0
0,697.0,26.73,4.0,3.0,56.1,0.0,0.0,0.0,2.0,1.0,22.0,13.0
0,737.0,5.19,4.0,2.0,20.3,2.0,0.0,1.0,3.0,5.0,29.0,9.0
1,667.0,23.49,8.0,3.0,99.7,2.0,0.0,0.0,1.0,1.0,25.0,11.0
0,682.0,11.84,3.0,1.0,84.4,0.0,0.0,0.0,7.0,3.0,32.0,8.0
0,672.0,19.26,5.0,3.0,95.9,3.0,0.0,0.0,2.0,1.0,20.0,11.0
0,697.0,14.75,3.0,2.0,97.7,1.0,0.0,0.0,6.0,5.0,29.0,10.0
1,682.0,33.8,9.0,4.0,64.6,0.0,0.0,0.0,7.0,0.0,14.0,13.0
0,787.0,17.86,7.0,2.0,8.9,0.0,0.0,0.0,8.0,0.0,37.0,18.0
1,662.0,11.55,7.0,2.0,97.6,1.0,0.0,1.0,10.0,0.0,26.0,10.0
0,682.0,20.47,5.0,4.0,21.6,1.0,1.0,0.0,3.0,0.0,42.0,19.0
0,672.0,6.56,3.0,1.0,65.0,0.0,0.0,0.0,4.0,0.0,9.0,8.0
0,667.0,15.81,9.0,4.0,65.7,1.0,0.0,0.0,1.0,2.0,15.0,9.0
0,722.0,31.73,8.0,2.0,70.1,1.0,0.0,0.0,5.0,0.0,46.0,13.0
0,702.0,27.75,6.0,1.0,2.8,0.0,0.0,2.0,10.0,2.0,28.0,13.0
1,692.0,24.81,3.0,0.0,92.7,0.0,0.0,0.0,14.0,0.0,11.0,7.0
0,662.0,13.24,4.0,0.0,59.6,1.0,0.0,1.0,13.0,1.0,21.0,5.0
0,702.0,30.58,2.0,2.0,92.3,0.0,0.0,1.0,7.0,3.0,24.0,10.0
0,727.0,13.14,2.0,1.0,53.2,0.0,0.0,0.0,1.0,2.0,17.0,10.0
0,682.0,13.86,2.0,1.0,44.8,1.0,0.0,2.0,3.0,5.0,38.0,10.0
1,682.0,31.93,3.0,2.0,88.6,0.0,0.0,0.0,8.0,1.0,34.0,20.0
0,692.0,23.46,2.0,1.0,74.4,0.0,0.0,0.0,8.0,2.0,24.0,12.0
0,707.0,13.87,1.0,1.0,80.5,0.0,0.0,0.0,10.0,1.0,14.0,12.0
0,697.0,37.17,9.0,4.0,79.8,0.0,0.0,0.0,2.0,5.0,37.0,16.0
1,697.0,25.02,2.0,1.0,66.6,2.0,0.0,0.0,6.0,1.0,12.0,11.0
0,682.0,22.23,1.0,1.0,100.8,0.0,0.0,0.0,6.0,0.0,40.0,13.0
0,752.0,21.93,0.0,0.0,59.6,0.0,0.0,0.0,32.0,0.0,15.0,10.0
0,682.0,9.8,4.0,1.0,92.2,0.0,0.0,0.0,2.0,1.0,12.0,11.0
0,697.0,12.44,0.0,0.0,96.6,0.0,0.0,0.0,40.0,0.0,5.0,5.0
0,677.0,27.96,3.0,2.0,97.4,0.0,0.0,0.0,8.0,1.0,14.0,8.0
1,662.0,32.64,5.0,2.0,93.5,1.0,0.0,0.0,2.0,1.0,34.0,15.0
0,672.0,11.14,3.0,1.0,85.5,0.0,0.0,2.0,12.0,3.0,32.0,15.0
0,757.0,23.89,2.0,0.0,42.2,1.0,0.0,0.0,14.0,1.0,36.0,22.0
0,757.0,17.74,25.0,9.0,14.7,1.0,0.0,0.0,2.0,4.0,89.0,55.0
0,707.0,26.67,4.0,3.0,37.3,1.0,0.0,0.0,6.0,0.0,27.0,16.0
0,677.0,28.06,3.0,1.0,89.6,0.0,0.0,0.0,12.0,0.0,9.0,7.0
0,667.0,11.24,4.0,3.0,84.9,2.0,0.0,0.0,1.0,0.0,16.0,8.0
0,662.0,20.38,7.0,4.0,89.6,2.0,1.0,0.0,4.0,1.0,44.0,10.0
0,702.0,12.8,11.0,4.0,45.4,0.0,0.0,0.0,5.0,2.0,35.0,23.0
0,717.0,28.92,4.0,1.0,84.7,1.0,0.0,0.0,12.0,1.0,20.0,9.0
1,672.0,34.12,3.0,0.0,85.8,1.0,0.0,1.0,13.0,0.0,33.0,10.0
0,692.0,12.69,1.0,0.0,64.1,0.0,0.0,0.0,14.0,2.0,15.0,8.0
0,702.0,18.14,2.0,2.0,86.0,1.0,0.0,0.0,10.0,4.0,27.0,9.0
0,697.0,38.0,0.0,0.0,98.5,0.0,0.0,0.0,46.0,0.0,13.0,5.0
1,697.0,23.98,5.0,3.0,82.3,1.0,0.0,1.0,2.0,5.0,40.0,11.0
0,717.0,34.22,6.0,2.0,21.3,1.0,0.0,1.0,6.0,5.0,55.0,24.0
1,672.0,16.34,3.0,2.0,52.2,0.0,2.0,0.0,8.0,4.0,18.0,7.0
0,667.0,22.54,8.0,4.0,63.4,1.0,1.0,0.0,10.0,0.0,45.0,13.0
1,682.0,34.9,6.0,4.0,83.9,0.0,0.0,1.0,8.0,0.0,28.0,15.0
0,672.0,26.78,3.0,2.0,94.1,0.0,0.0,1.0,6.0,2.0,26.0,11.0
0,682.0,27.38,0.0,0.0,70.7,0.0,0.0,0.0,37.0,3.0,12.0,4.0
1,667.0,37.76,7.0,2.0,95.5,0.0,0.0,0.0,6.0,0.0,31.0,21.0
0,662.0,32.9,9.0,5.0,24.0,0.0,0.0,1.0,1.0,0.0,33.0,22.0
0,752.0,35.18,7.0,3.0,45.7,2.0,0.0,0.0,1.0,5.0,49.0,17.0
0,677.0,12.34,6.0,4.0,88.1,0.0,0.0,0.0,1.0,1.0,37.0,14.0
1,712.0,17.41,11.0,4.0,10.3,0.0,0.0,0.0,2.0,2.0,22.0,12.0
0,672.0,27.93,9.0,4.0,74.3,1.0,0.0,0.0,0.0,1.0,40.0,14.0
0,677.0,18.33,3.0,3.0,97.5,0.0,0.0,0.0,10.0,2.0,15.0,7.0
0,702.0,24.76,6.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,26.0,8.0
0,667.0,38.79,4.0,1.0,87.6,0.0,1.0,0.0,7.0,0.0,16.0,9.0
1,732.0,21.73,3.0,1.0,56.8,0.0,0.0,0.0,8.0,1.0,27.0,7.0
0,677.0,18.9,7.0,2.0,78.2,0.0,0.0,0.0,7.0,1.0,24.0,17.0
0,692.0,23.46,5.0,1.0,95.4,0.0,0.0,0.0,11.0,3.0,34.0,12.0
0,722.0,8.89,5.0,4.0,20.7,1.0,0.0,0.0,2.0,3.0,21.0,9.0
0,677.0,17.35,7.0,5.0,56.9,0.0,0.0,0.0,3.0,5.0,37.0,12.0
0,687.0,18.68,4.0,1.0,87.1,0.0,0.0,1.0,2.0,4.0,20.0,10.0
1,707.0,29.42,0.0,0.0,65.6,0.0,0.0,0.0,25.0,1.0,11.0,9.0
1,702.0,14.68,3.0,2.0,17.4,1.0,0.0,1.0,5.0,1.0,24.0,14.0
1,677.0,26.51,6.0,2.0,89.4,0.0,0.0,0.0,1.0,0.0,53.0,24.0
0,722.0,7.44,3.0,1.0,62.7,0.0,0.0,0.0,11.0,5.0,23.0,9.0
0,692.0,25.06,8.0,2.0,70.5,0.0,0.0,0.0,11.0,1.0,31.0,10.0
1,667.0,20.39,7.0,4.0,29.5,0.0,0.0,0.0,2.0,1.0,25.0,10.0
0,692.0,17.1,6.0,3.0,81.8,0.0,1.0,0.0,7.0,3.0,25.0,9.0
1,682.0,29.43,2.0,1.0,98.7,0.0,0.0,0.0,5.0,0.0,13.0,6.0
1,702.0,20.79,7.0,4.0,53.1,0.0,0.0,0.0,4.0,0.0,17.0,8.0
1,702.0,33.3,0.0,0.0,63.0,0.0,0.0,1.0,25.0,0.0,21.0,7.0
1,697.0,22.07,5.0,3.0,83.0,2.0,0.0,4.0,1.0,5.0,34.0,9.0
1,697.0,28.28,1.0,1.0,89.8,0.0,0.0,0.0,10.0,0.0,10.0,8.0
0,757.0,25.66,9.0,2.0,17.2,0.0,0.0,0.0,5.0,3.0,30.0,16.0
0,682.0,9.86,3.0,0.0,63.6,0.0,0.0,1.0,13.0,3.0,24.0,7.0
0,697.0,18.4,4.0,4.0,42.1,0.0,0.0,1.0,4.0,1.0,11.0,9.0
0,682.0,18.45,2.0,1.0,39.8,0.0,0.0,0.0,10.0,0.0,18.0,8.0
0,702.0,32.53,8.0,4.0,65.9,1.0,0.0,1.0,4.0,5.0,49.0,20.0
0,682.0,16.11,6.0,4.0,93.8,1.0,1.0,1.0,1.0,0.0,30.0,13.0
0,672.0,9.26,3.0,2.0,58.2,0.0,0.0,0.0,11.0,0.0,8.0,7.0
0,677.0,9.09,7.0,5.0,69.3,1.0,0.0,0.0,9.0,2.0,19.0,11.0
0,672.0,2.97,6.0,2.0,26.0,0.0,1.0,0.0,7.0,1.0,11.0,9.0
0,702.0,2.99,5.0,2.0,32.3,1.0,0.0,0.0,5.0,0.0,34.0,14.0
0,677.0,30.71,3.0,1.0,51.6,0.0,0.0,1.0,5.0,3.0,29.0,11.0
0,702.0,22.52,7.0,3.0,63.1,2.0,1.0,0.0,3.0,2.0,23.0,11.0
0,677.0,5.32,1.0,1.0,85.0,1.0,0.0,0.0,3.0,5.0,32.0,9.0
1,667.0,7.72,4.0,1.0,78.3,0.0,0.0,1.0,11.0,3.0,25.0,18.0
0,672.0,16.57,5.0,4.0,27.4,0.0,0.0,0.0,5.0,5.0,34.0,12.0
0,727.0,17.34,6.0,1.0,39.2,0.0,0.0,0.0,10.0,0.0,9.0,8.0
0,752.0,15.95,11.0,5.0,13.7,0.0,0.0,1.0,3.0,4.0,38.0,23.0
0,662.0,36.23,7.0,3.0,75.8,0.0,0.0,2.0,3.0,1.0,29.0,16.0
0,702.0,25.96,4.0,4.0,98.0,2.0,0.0,0.0,3.0,4.0,21.0,9.0
1,692.0,24.52,4.0,2.0,78.0,1.0,0.0,2.0,4.0,4.0,24.0,10.0
1,662.0,15.81,6.0,5.0,42.8,2.0,0.0,1.0,1.0,0.0,22.0,13.0
0,672.0,3.01,5.0,2.0,33.5,0.0,0.0,0.0,5.0,0.0,17.0,10.0
0,752.0,31.2,4.0,2.0,32.3,0.0,0.0,0.0,4.0,0.0,35.0,16.0
0,702.0,29.41,10.0,4.0,45.2,0.0,0.0,0.0,4.0,2.0,35.0,18.0
0,667.0,18.91,3.0,0.0,75.4,0.0,0.0,0.0,21.0,5.0,30.0,16.0
1,662.0,17.4,8.0,2.0,19.5,1.0,1.0,1.0,0.0,1.0,29.0,12.0
1,662.0,7.47,0.0,0.0,55.2,0.0,0.0,0.0,29.0,2.0,28.0,17.0
1,742.0,31.0,5.0,4.0,23.7,0.0,1.0,0.0,3.0,1.0,19.0,11.0
0,722.0,17.44,3.0,3.0,73.1,0.0,0.0,0.0,9.0,1.0,16.0,9.0
0,722.0,20.72,9.0,5.0,27.0,1.0,0.0,0.0,0.0,5.0,38.0,16.0
0,702.0,22.36,5.0,1.0,43.8,1.0,0.0,1.0,11.0,3.0,35.0,12.0
0,702.0,22.67,2.0,0.0,96.3,0.0,0.0,0.0,20.0,1.0,32.0,17.0
1,707.0,18.29,6.0,3.0,80.0,0.0,0.0,1.0,7.0,5.0,35.0,10.0
0,707.0,19.31,1.0,1.0,88.0,0.0,0.0,0.0,8.0,2.0,29.0,9.0
0,732.0,24.82,3.0,0.0,49.7,0.0,0.0,0.0,18.0,0.0,42.0,17.0
0,692.0,33.78,6.0,4.0,83.0,4.0,0.0,0.0,0.0,3.0,31.0,12.0
0,697.0,24.34,3.0,2.0,60.1,1.0,0.0,0.0,1.0,0.0,22.0,11.0
1,687.0,11.96,3.0,1.0,71.9,0.0,0.0,0.0,6.0,0.0,19.0,7.0
1,717.0,10.58,9.0,2.0,22.3,0.0,0.0,0.0,3.0,1.0,30.0,12.0
0,687.0,19.45,9.0,5.0,23.6,1.0,1.0,0.0,2.0,2.0,25.0,16.0
1,712.0,16.09,5.0,3.0,23.0,1.0,0.0,2.0,1.0,4.0,34.0,13.0
0,702.0,11.65,4.0,1.0,99.0,0.0,0.0,0.0,2.0,0.0,26.0,11.0
0,727.0,29.72,1.0,0.0,87.7,0.0,0.0,0.0,24.0,1.0,22.0,4.0
0,672.0,24.9,1.0,0.0,98.3,1.0,0.0,2.0,16.0,0.0,25.0,13.0
0,692.0,24.88,6.0,3.0,0.0,1.0,0.0,0.0,5.0,4.0,34.0,9.0
0,697.0,20.08,8.0,6.0,73.0,1.0,0.0,0.0,4.0,1.0,74.0,20.0
1,682.0,23.28,7.0,4.0,72.2,0.0,0.0,0.0,2.0,5.0,52.0,16.0
1,677.0,13.63,7.0,1.0,72.3,0.0,0.0,3.0,2.0,1.0,22.0,12.0
0,692.0,10.05,2.0,2.0,91.6,2.0,1.0,0.0,1.0,3.0,17.0,6.0
1,692.0,12.95,7.0,3.0,75.2,0.0,0.0,2.0,5.0,0.0,33.0,13.0
0,677.0,21.57,14.0,6.0,82.7,3.0,0.0,0.0,1.0,0.0,31.0,17.0
1,672.0,19.07,7.0,3.0,89.4,1.0,0.0,0.0,6.0,0.0,11.0,11.0
1,682.0,12.76,6.0,3.0,39.9,1.0,0.0,0.0,6.0,3.0,34.0,12.0
0,717.0,8.98,3.0,2.0,61.3,1.0,0.0,0.0,5.0,0.0,18.0,12.0
0,672.0,9.77,3.0,2.0,80.0,0.0,1.0,0.0,3.0,5.0,24.0,12.0
0,667.0,20.05,1.0,0.0,89.7,0.0,0.0,0.0,21.0,1.0,30.0,17.0
0,682.0,8.24,8.0,1.0,36.0,0.0,0.0,0.0,11.0,0.0,23.0,12.0
0,722.0,21.88,3.0,2.0,54.5,0.0,0.0,0.0,5.0,5.0,37.0,10.0
1,672.0,15.65,3.0,0.0,56.7,0.0,0.0,0.0,16.0,3.0,17.0,5.0
0,662.0,15.77,2.0,2.0,97.2,0.0,0.0,0.0,9.0,0.0,8.0,4.0
1,682.0,7.63,4.0,4.0,44.1,0.0,0.0,0.0,8.0,0.0,12.0,5.0
1,667.0,22.44,4.0,4.0,96.0,2.0,0.0,1.0,2.0,4.0,44.0,10.0
0,672.0,9.05,3.0,2.0,70.7,0.0,0.0,0.0,7.0,0.0,45.0,17.0
0,692.0,13.5,3.0,2.0,47.1,1.0,0.0,0.0,2.0,0.0,15.0,11.0
1,767.0,5.98,6.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,23.0,3.0
0,672.0,15.84,1.0,0.0,99.4,0.0,0.0,0.0,17.0,0.0,19.0,7.0
0,697.0,4.23,3.0,2.0,53.8,1.0,0.0,0.0,2.0,2.0,24.0,13.0
1,697.0,27.54,4.0,3.0,13.4,0.0,0.0,0.0,3.0,5.0,21.0,7.0
1,712.0,5.54,7.0,2.0,70.4,0.0,0.0,0.0,7.0,1.0,10.0,9.0
1,667.0,21.95,12.0,5.0,70.7,0.0,1.0,0.0,1.0,2.0,46.0,16.0
0,722.0,9.33,10.0,3.0,33.0,1.0,1.0,0.0,2.0,2.0,25.0,15.0
0,667.0,39.53,7.0,2.0,82.2,0.0,0.0,0.0,11.0,0.0,36.0,14.0
1,662.0,22.25,6.0,0.0,87.3,0.0,0.0,0.0,15.0,0.0,14.0,9.0
1,662.0,27.7,5.0,1.0,68.4,1.0,0.0,0.0,7.0,3.0,19.0,11.0
1,682.0,29.86,4.0,1.0,79.3,0.0,0.0,1.0,7.0,1.0,21.0,10.0
0,687.0,13.81,5.0,4.0,69.0,4.0,0.0,0.0,5.0,5.0,32.0,16.0
1,702.0,17.1,2.0,0.0,98.9,2.0,0.0,0.0,13.0,0.0,6.0,4.0
1,687.0,18.27,6.0,4.0,82.0,0.0,0.0,0.0,2.0,0.0,17.0,12.0
1,702.0,21.15,6.0,4.0,45.4,0.0,0.0,0.0,4.0,0.0,16.0,11.0
1,717.0,35.85,4.0,3.0,11.6,1.0,2.0,0.0,5.0,0.0,9.0,6.0
1,697.0,11.12,7.0,4.0,15.4,1.0,0.0,5.0,9.0,0.0,33.0,18.0
0,707.0,22.19,5.0,3.0,59.1,1.0,0.0,0.0,1.0,0.0,21.0,11.0
0,672.0,16.0,2.0,1.0,93.7,0.0,0.0,0.0,1.0,0.0,14.0,11.0
0,702.0,18.89,0.0,0.0,99.2,0.0,0.0,0.0,25.0,0.0,4.0,3.0
0,707.0,35.86,11.0,4.0,45.3,1.0,1.0,0.0,0.0,0.0,56.0,18.0
1,717.0,28.28,7.0,3.0,34.1,1.0,0.0,0.0,5.0,0.0,35.0,27.0
0,672.0,12.98,2.0,2.0,54.1,1.0,0.0,1.0,0.0,0.0,47.0,11.0
0,672.0,21.92,4.0,3.0,103.2,0.0,0.0,1.0,10.0,5.0,25.0,8.0
0,687.0,21.53,7.0,3.0,63.9,2.0,0.0,0.0,4.0,0.0,36.0,9.0
0,667.0,21.8,8.0,4.0,89.7,0.0,0.0,0.0,8.0,0.0,24.0,19.0
0,702.0,10.74,4.0,2.0,71.1,1.0,0.0,0.0,1.0,3.0,26.0,12.0
0,717.0,12.52,7.0,4.0,9.7,3.0,0.0,2.0,1.0,4.0,40.0,19.0
0,812.0,2.76,1.0,0.0,18.9,1.0,0.0,0.0,20.0,5.0,30.0,9.0
0,707.0,16.3,1.0,1.0,75.6,0.0,0.0,0.0,6.0,2.0,9.0,6.0
1,667.0,7.47,2.0,1.0,56.7,0.0,1.0,0.0,9.0,4.0,24.0,8.0
0,727.0,17.59,6.0,2.0,2.3,0.0,0.0,2.0,5.0,3.0,30.0,16.0
1,737.0,32.49,3.0,1.0,60.5,0.0,0.0,0.0,10.0,2.0,33.0,15.0
0,782.0,12.83,1.0,1.0,12.7,0.0,0.0,0.0,5.0,2.0,24.0,12.0
0,732.0,23.91,2.0,0.0,87.0,0.0,0.0,0.0,16.0,5.0,32.0,12.0
0,687.0,7.86,8.0,2.0,32.9,1.0,0.0,0.0,3.0,2.0,21.0,10.0
0,672.0,32.42,5.0,0.0,94.6,2.0,0.0,0.0,14.0,5.0,74.0,31.0
0,697.0,15.53,1.0,0.0,51.1,0.0,0.0,2.0,14.0,4.0,28.0,14.0
1,667.0,25.67,5.0,4.0,88.2,1.0,1.0,0.0,4.0,0.0,18.0,4.0
0,727.0,29.44,4.0,0.0,23.5,0.0,0.0,0.0,18.0,3.0,26.0,18.0
0,662.0,22.12,5.0,1.0,71.4,0.0,0.0,0.0,11.0,5.0,30.0,16.0
0,662.0,14.85,0.0,0.0,55.0,0.0,0.0,1.0,30.0,4.0,17.0,7.0
1,662.0,37.79,11.0,4.0,67.4,0.0,1.0,0.0,6.0,2.0,50.0,8.0
1,667.0,32.88,3.0,3.0,98.2,2.0,0.0,0.0,3.0,0.0,42.0,17.0
0,677.0,29.18,11.0,3.0,79.8,2.0,0.0,0.0,1.0,4.0,30.0,14.0
1,662.0,32.35,2.0,1.0,91.9,0.0,0.0,0.0,6.0,0.0,22.0,9.0
1,672.0,16.6,9.0,5.0,78.5,2.0,0.0,0.0,2.0,1.0,31.0,13.0
0,692.0,19.16,5.0,2.0,60.1,1.0,0.0,2.0,5.0,0.0,19.0,9.0
0,687.0,23.4,6.0,2.0,75.8,0.0,0.0,0.0,2.0,0.0,19.0,8.0
0,692.0,23.47,7.0,0.0,84.6,0.0,0.0,0.0,14.0,5.0,42.0,15.0
0,677.0,12.51,2.0,0.0,84.4,0.0,0.0,0.0,21.0,5.0,23.0,5.0
0,687.0,29.34,2.0,1.0,57.8,0.0,0.0,0.0,11.0,5.0,39.0,11.0
0,707.0,32.2,5.0,2.0,95.0,0.0,0.0,0.0,8.0,1.0,29.0,15.0
0,702.0,12.5,2.0,2.0,38.6,2.0,0.0,0.0,1.0,0.0,15.0,10.0
1,727.0,19.74,9.0,4.0,38.6,0.0,0.0,0.0,3.0,2.0,42.0,28.0
0,722.0,26.36,7.0,3.0,29.1,1.0,0.0,0.0,2.0,1.0,36.0,11.0
0,677.0,22.41,9.0,7.0,91.0,0.0,0.0,2.0,0.0,2.0,41.0,19.0
0,662.0,27.46,11.0,5.0,64.2,1.0,0.0,0.0,6.0,0.0,47.0,21.0
0,677.0,35.94,7.0,3.0,56.0,0.0,0.0,0.0,4.0,3.0,21.0,12.0
0,682.0,10.36,5.0,2.0,61.5,3.0,0.0,0.0,0.0,2.0,26.0,15.0
0,712.0,39.37,1.0,1.0,100.5,2.0,0.0,0.0,11.0,2.0,19.0,14.0
0,667.0,18.77,9.0,3.0,86.3,2.0,0.0,2.0,6.0,1.0,28.0,11.0
0,682.0,35.38,11.0,4.0,97.6,0.0,0.0,0.0,8.0,1.0,53.0,28.0
0,697.0,23.93,9.0,5.0,46.7,0.0,0.0,0.0,7.0,5.0,40.0,22.0
0,667.0,4.5,3.0,2.0,78.8,0.0,0.0,0.0,6.0,4.0,34.0,9.0
0,672.0,6.68,2.0,0.0,48.2,0.0,0.0,1.0,24.0,0.0,8.0,6.0
1,682.0,19.0,1.0,0.0,90.6,0.0,0.0,0.0,24.0,5.0,32.0,10.0
0,712.0,10.31,5.0,0.0,13.4,0.0,0.0,0.0,15.0,3.0,24.0,12.0
0,712.0,23.43,9.0,3.0,77.6,0.0,0.0,0.0,1.0,1.0,23.0,19.0
0,707.0,17.77,3.0,0.0,74.2,2.0,0.0,0.0,13.0,2.0,15.0,7.0
0,697.0,2.78,2.0,1.0,41.5,0.0,0.0,0.0,6.0,1.0,13.0,7.0
0,792.0,28.84,0.0,0.0,33.9,0.0,0.0,0.0,28.0,0.0,10.0,8.0
0,682.0,17.1,5.0,2.0,59.5,1.0,0.0,0.0,4.0,0.0,28.0,19.0
0,692.0,28.73,2.0,1.0,55.0,0.0,0.0,0.0,6.0,2.0,30.0,16.0
1,672.0,20.12,15.0,6.0,85.8,0.0,0.0,0.0,7.0,2.0,39.0,23.0
0,672.0,10.13,3.0,2.0,35.9,0.0,0.0,3.0,8.0,2.0,19.0,12.0
1,662.0,24.33,8.0,3.0,96.5,0.0,0.0,0.0,5.0,0.0,71.0,4.0
0,662.0,26.55,2.0,2.0,8.4,1.0,1.0,1.0,5.0,5.0,27.0,9.0
0,662.0,23.08,7.0,3.0,60.9,0.0,0.0,2.0,6.0,1.0,17.0,9.0
0,687.0,30.46,2.0,2.0,50.8,0.0,0.0,2.0,11.0,5.0,24.0,10.0
0,702.0,14.2,1.0,0.0,81.1,0.0,0.0,0.0,13.0,3.0,14.0,4.0
0,677.0,8.69,5.0,3.0,97.9,0.0,0.0,0.0,8.0,1.0,15.0,8.0
1,692.0,29.99,10.0,3.0,91.2,1.0,0.0,0.0,2.0,5.0,48.0,19.0
1,672.0,33.94,6.0,1.0,91.2,0.0,0.0,1.0,2.0,0.0,35.0,23.0
1,707.0,22.74,7.0,3.0,53.1,0.0,0.0,0.0,1.0,1.0,14.0,12.0
0,737.0,21.51,8.0,4.0,13.1,2.0,1.0,0.0,5.0,3.0,60.0,18.0
0,662.0,8.5,4.0,2.0,68.4,0.0,1.0,0.0,2.0,4.0,31.0,7.0
0,672.0,8.14,1.0,1.0,73.8,0.0,0.0,1.0,7.0,4.0,23.0,7.0
0,742.0,13.46,3.0,1.0,53.7,0.0,0.0,0.0,10.0,1.0,19.0,8.0
1,677.0,13.86,5.0,2.0,73.4,0.0,0.0,0.0,9.0,3.0,37.0,17.0
1,667.0,16.52,0.0,0.0,63.7,0.0,0.0,0.0,29.0,0.0,6.0,3.0
0,707.0,15.87,5.0,3.0,57.1,1.0,0.0,0.0,6.0,5.0,37.0,14.0
0,677.0,20.75,5.0,3.0,85.3,0.0,0.0,0.0,5.0,0.0,29.0,14.0
1,662.0,5.82,8.0,4.0,52.7,0.0,2.0,0.0,7.0,1.0,21.0,12.0
0,682.0,3.63,4.0,1.0,66.1,1.0,0.0,2.0,6.0,4.0,25.0,10.0
0,667.0,18.05,10.0,4.0,78.1,1.0,0.0,0.0,5.0,1.0,28.0,13.0
0,682.0,21.2,5.0,2.0,61.0,0.0,0.0,0.0,5.0,0.0,27.0,12.0
0,712.0,31.18,3.0,2.0,28.2,0.0,0.0,2.0,9.0,0.0,36.0,14.0
0,712.0,26.51,2.0,2.0,98.3,1.0,0.0,0.0,12.0,2.0,26.0,10.0
1,687.0,27.51,6.0,0.0,90.5,2.0,0.0,0.0,13.0,0.0,26.0,21.0
0,697.0,34.23,2.0,0.0,33.9,0.0,0.0,2.0,18.0,5.0,20.0,10.0
0,682.0,24.46,9.0,4.0,60.0,0.0,0.0,1.0,1.0,4.0,30.0,19.0
0,692.0,12.67,3.0,1.0,74.4,0.0,1.0,0.0,10.0,2.0,12.0,5.0
0,702.0,20.68,9.0,4.0,90.7,1.0,0.0,0.0,1.0,1.0,27.0,15.0
0,682.0,15.6,2.0,2.0,22.6,1.0,1.0,0.0,8.0,1.0,16.0,9.0
1,697.0,24.87,8.0,3.0,79.8,0.0,0.0,0.0,3.0,0.0,43.0,19.0
0,687.0,32.27,1.0,1.0,86.6,0.0,0.0,0.0,9.0,0.0,15.0,9.0
0,667.0,6.85,5.0,3.0,65.2,3.0,0.0,0.0,2.0,4.0,27.0,12.0
0,667.0,22.21,6.0,2.0,86.3,0.0,0.0,0.0,2.0,5.0,23.0,8.0
0,677.0,21.39,3.0,1.0,95.4,1.0,0.0,1.0,5.0,1.0,30.0,8.0
0,692.0,32.35,2.0,1.0,90.6,0.0,0.0,0.0,2.0,2.0,26.0,15.0
0,717.0,14.5,3.0,3.0,75.7,0.0,0.0,0.0,7.0,3.0,26.0,8.0
1,662.0,32.16,15.0,14.0,71.1,2.0,0.0,0.0,1.0,0.0,40.0,31.0
0,677.0,31.66,6.0,3.0,61.5,2.0,0.0,1.0,2.0,3.0,26.0,11.0
0,672.0,18.35,7.0,5.0,37.3,2.0,0.0,2.0,4.0,1.0,33.0,27.0
1,707.0,9.82,0.0,0.0,87.1,0.0,0.0,0.0,99.0,0.0,8.0,3.0
0,662.0,23.98,9.0,4.0,64.2,0.0,0.0,0.0,2.0,2.0,89.0,28.0
0,662.0,13.05,3.0,1.0,50.9,0.0,0.0,1.0,7.0,1.0,29.0,19.0
1,697.0,13.41,5.0,3.0,78.1,0.0,0.0,0.0,8.0,5.0,34.0,9.0
1,692.0,10.14,1.0,0.0,31.3,0.0,0.0,1.0,16.0,2.0,24.0,10.0
